.gitignore ||| 파이썬·데이터·비밀키·인수인계서·일회성 스크립트 제외 규칙 ||| 저장소 위생·보안 유지 ||| .env, data/, *.jsonl, handover/, 디버그 스크립트 ignore ||| 대용량·민감 파일 커밋 차단
기업개요_파트/재무정보/src/processors/ratio_calculator.py ||| 재무상태표 기반 5개 건전성 비율 계산 ||| 재무비율 산출(환각 방지) ||| 비율 계산기 ||| 부채/유동/이자보상/당좌/유보 값+근거
기업개요_파트/주가요인분석/README.md ||| 1D 수익률 요인3개 요약 온디맨드 AI 모듈 설명 ||| 주가요인분석 모듈 안내 ||| 모듈 문서 ||| MongoDB 캐시 흐름·CLI 사용법
기업개요_파트/주가요인분석/docs/diagrams/daily_factor_on_demand_flow.excalidraw ||| 온디맨드 요인분석 흐름 Excalidraw 원본 (미파싱) ||| 처리흐름 다이어그램 편집본 ||| 다이어그램 소스 ||| README 도식 재생성용
기업개요_파트/주가요인분석/docs/diagrams/daily_factor_on_demand_flow.svg ||| 처리흐름 흐름도 SVG (미파싱) ||| README 표시용 렌더 이미지 ||| 다이어그램 산출물 ||| 문서 임베드 시각 자료
기업개요_파트/주가요인분석/docs/reports/10종목_일일요인분석_결과정리.md ||| 10종목 1D 요인분석 결과·비용·한계 정리 ||| 실험 검증/발표 자료 ||| 결과 리포트 문서 ||| 종목별 요인·비용·보완 우선순위
기업개요_파트/주가요인분석/scripts/analyze_stock_cached.py ||| 종목 요청형 분석+MongoDB/JSON 동일거래일 캐시 ||| 단일 종목 온디맨드 분석 진입점 ||| 메인 실행 CLI ||| 캐시조회·신규분석·--refresh/--no-llm
기업개요_파트/주가요인분석/scripts/make_daily_factor_flow_excalidraw.py ||| make_excalidraw 헬퍼로 요인분석 흐름도 생성 ||| 처리흐름 다이어그램 자동 생성 ||| 다이어그램 생성 스크립트 ||| 사용자/데이터/캐시 레인 흐름도
기업개요_파트/주가요인분석/scripts/run_daily_factor_report.py ||| 10종목 evidence pack 수집→OpenAI 요인3개 배치 ||| 검증/실험 배치 실행 ||| 핵심 분석 엔진+배치 러너 ||| 가격·시장·뉴스·공시·수급 결합 분석
기업개요_파트/히스토리브리핑/.env.example ||| OpenAI/DART/Mongo/모델/저장모드 환경변수 템플릿 ||| .env 작성 가이드 ||| 환경변수 샘플 ||| 키 채워 복사용·시크릿 깃 제외
기업개요_파트/히스토리브리핑/.gitignore ||| .env·data·logs·캐시·IDE 제외 규칙 ||| 시크릿/생성물 깃 방지 ||| git 제외 설정 ||| .env.example만 허용
기업개요_파트/히스토리브리핑/README.md ||| 전종목 사업보고서→LLM브리핑→Mongo 연1회 자동화 설명 ||| 자동화 파이프라인 안내 ||| 메인 문서 ||| 8단계 흐름·CLI·비용·책임분담
기업개요_파트/히스토리브리핑/code/__init__.py ||| 빈 파일(패키지 마커) ||| code 패키지 선언 ||| 패키지 init ||| python -m code.* 실행 가능
기업개요_파트/히스토리브리핑/code/collect_dart.py ||| 회사목록→corp매핑→사업보고서XML→청킹→JSONL ||| STEP2 DART 수집 ||| 수집 오케스트레이터 ||| 원본/정제XML+청크 저장·로그
기업개요_파트/히스토리브리핑/code/config.py ||| 환경변수·경로·DART/LLM/청킹 통합 설정 ||| 파이프라인 전역 설정 ||| 설정 모듈 ||| .env 로드·회계연도 자동·디렉토리 생성
기업개요_파트/히스토리브리핑/code/evaluate.py ||| 브리핑 4-Phase(수치/인용/RAGAS/Judge) 품질평가 ||| STEP4/6 브리핑 점수화 ||| 평가 엔진 ||| overall_score+level 산출·저점수 식별
기업개요_파트/히스토리브리핑/code/generate_briefs.py ||| 청크추출→LLM→브리핑JSON 생성(1pass/2pass) ||| STEP3/5 브리핑 생성 ||| 생성 오케스트레이터 ||| 저점수만 2pass 재생성·비용추적
기업개요_파트/히스토리브리핑/code/helpers/__init__.py ||| 빈 파일(패키지 마커) ||| helpers 패키지 선언 ||| 패키지 init ||| 헬퍼 import 가능
기업개요_파트/히스토리브리핑/code/helpers/chunker.py ||| DART XML→표/문장 인식 임베딩용 JSONL 청크 ||| 검색정확도 높은 청킹 ||| 청킹 엔진 ||| 캡션/단위/헤더 복제·prose표 변환
기업개요_파트/히스토리브리핑/code/helpers/dart_downloader.py ||| corpCode매핑·list조회·document.xml 다운로드 ||| DART OpenAPI 접근 ||| DART 클라이언트 ||| 재시도/캐시·본문XML 추출
기업개요_파트/히스토리브리핑/code/helpers/extraction.py ||| 기업유형별 사업/매출구성/MD&A 텍스트 추출(4-tier) ||| 브리핑 입력 컨텍스트 생성 ||| 추출 로직(v4.8) ||| 사업부문 비율·tier 지시문·금융/리츠 분기
기업개요_파트/히스토리브리핑/code/helpers/llm_client.py ||| 프롬프트 조립·OpenAI 호출·결과검증·비용추적 ||| 브리핑 LLM 호출 ||| LLM 클라이언트 ||| JSON파싱·필수키검증·UsageTracker
기업개요_파트/히스토리브리핑/code/helpers/xml_cleaner.py ||| DART XML의 &/< 정제+strict/recover 파싱 ||| 비정상 XML 안전 파싱 ||| XML 정제기 ||| 이스케이프·lxml 폴백 root 반환
기업개요_파트/히스토리브리핑/code/load_mongo.py ||| briefs JSON→MongoDB.histories upsert 적재 ||| STEP8 서비스 DB 반영 ||| Mongo 적재기 ||| bulk_write·dry-run/find/list
기업개요_파트/히스토리브리핑/code/merge_best.py ||| 1pass·2pass 점수 비교→고점수 브리핑 채택 ||| STEP7 best-of-two 통합 ||| 통합 선택기 ||| max(score) 복사+selection_detail
기업개요_파트/히스토리브리핑/code/storage.py ||| 로컬/S3 저장 추상화 레이어(현재 local) ||| 저장 백엔드 일원화 ||| 스토리지 추상화 ||| save/load/exists/list_keys(S3 미구현)
기업개요_파트/히스토리브리핑/code/update_companies.py ||| KRX 전종목 수집+필터+네이버 WICS 보충→companies.json ||| STEP1 종목 마스터 갱신 ||| 종목/WICS 갱신기 ||| 신규만 병렬 크롤링·SPAC/우선주 제외
기업개요_파트/히스토리브리핑/code/wics_seed.json ||| 종목코드→WICS섹터 초기 매핑 시드(2,700+종목) ||| WICS 캐시 부트스트랩 ||| 시드 데이터 ||| 최초 실행 wics_cache 생성·부하 절감
기업개요_파트/히스토리브리핑/docs/roadmap.md ||| As-is(로컬)→S3→운영이전 3단계 향후계획 ||| 자동화 발전 로드맵 ||| 계획 문서 ||| Phase별 동기·비용·코드영향 정리
기업개요_파트/히스토리브리핑/docs/scheduler_setup.md ||| 매년 4/1 02:00 Windows 작업스케줄러 등록 가이드 ||| 자동 실행 설정 안내 ||| 운영 문서 ||| GUI/PowerShell 등록·확인·해제
기업개요_파트/히스토리브리핑/docs/troubleshooting.md ||| 키/네트워크/Windows/LLM/경로 에러별 해결책 ||| 실행 오류 대응 가이드 ||| 트러블슈팅 문서 ||| Mongo SSL·인코딩 등+체크리스트
기업개요_파트/히스토리브리핑/prompts/system_prompt.txt ||| 일반투자자용 기업 히스토리 브리핑 시스템 지시 ||| LLM 역할·문체·원칙 정의 ||| 시스템 프롬프트 ||| 환각/투자권유 금지·JSON 강제
기업개요_파트/히스토리브리핑/prompts/user_prompt_template.txt ||| 예시2건+주의사항+데이터 슬롯+출력스키마 ||| 브리핑 생성 입력 템플릿 ||| 유저 프롬프트 ||| tier별 비율·key_evidence·confidence 명시
기업개요_파트/히스토리브리핑/requirements.txt ||| dotenv/requests/pandas/fdr/openai/pymongo 의존성 ||| 패키지 설치 명세 ||| 의존성 목록 ||| pip install용(boto3 S3 To-be)
기업개요_파트/히스토리브리핑/run_annual_pipeline.py ||| 8단계 모듈 subprocess 순차 실행 오케스트레이터 ||| 연간 파이프라인 일괄 실행 ||| 메인 오케스트레이터 ||| --skip/only/dry-run·continue-on-error
기업개요_파트/히스토리브리핑/run_pipeline.bat ||| Conda 활성화 후 파이프라인 실행 배치 ||| 스케줄러/수동 실행 진입점 ||| 실행 배치 ||| UTF-8·conda env·continue-on-error
밸류에이션_파트/README.md ||| 빈 파일(내용 없음) ||| 밸류에이션 파트 최상위 안내 자리 ||| 폴더 진입점 README(미작성) ||| 정보 제공 없음(placeholder)
밸류에이션_파트/consensus/README.md ||| DCF 입력 자동수집 파이프라인(A2) 실행순서·품질기준 ||| 컨센서스 수집 3단계 문서화 ||| hankyung→pdf→build_input 가이드 ||| 종목별 적정가·추정치 통합 JSON 흐름 제시
밸류에이션_파트/consensus/build_valuation_input.py ||| 한경(적정가)+네이버/PDF(추정치) 병합→valuation_input/{code}.json ||| A2 통합 빌더 ||| 소스 병합·품질등급·forecast/multiples 추출 ||| DCF용 종목별 통합 입력 JSON·품질분포
밸류에이션_파트/consensus/collect_hankyung.py ||| 한경 컨센서스 메타(적정가·투자의견·PDF링크) 전페이지 스크래핑 ||| 1단계 한경 수집 ||| 세션·정규식 파싱·적정가 통계 ||| reports_metadata+종목별 적정가 JSON
밸류에이션_파트/consensus/collect_naver_consensus.py ||| 네이버 cTB511에서 3년 매출/이익/PER/PBR/ROE 추정 파싱 ||| 2단계 네이버 수집(v3) ||| BeautifulSoup 정적 파싱·실적(A)/추정(E) 분리 ||| 재무 시계열·목표가 JSON(보조용)
밸류에이션_파트/consensus/collect_pdf_consensus.py ||| 한경 PDF를 pdfplumber 추출→gpt-4o-mini로 추정치 JSON 정형화 ||| 2단계 PDF→LLM 추출 ||| PDF 다운·캐시·OpenAI 호출·표준화 ||| 매출/영업이익/EPS/적정가 JSON(네이버 보완)
밸류에이션_파트/consensus/debug_naver_structure.py ||| 삼성전자로 네이버/wisereport 테이블 구조 덤프 진단 ||| 개발용 페이지 구조 진단 ||| HTML 저장·테이블 구조 출력 ||| 수집기 작성 전 DOM 파악 보조
밸류에이션_파트/consensus/debug_naver_v3.py ||| 000080으로 iframe·매출액 테이블 위치 진단 ||| 개발용 구조 진단 v3 ||| 인코딩별 파싱·테이블 탐색 ||| 동적/iframe 수집 불가 원인 규명
밸류에이션_파트/peer/README.md ||| KRX 전종목 유사기업(Peer) 산출 모듈 설명서 ||| peer_group_finder 문서화 ||| WICS매핑+스코어링·하드컷·CLI ||| 소섹터+시총 유사도 Peer 5개 산출 방식
밸류에이션_파트/peer/data_2621_20260519.csv ||| KRX 자기주식제외 시가총액 데이터(cp949) ||| Peer 시총 비교 1순위 데이터 ||| 시총 로그 유사도 입력 ||| 자기주식제외 시총 제공
밸류에이션_파트/peer/krx_desc.csv ||| KRX 전종목 업종·제품 분류(Code,Name,Industry,Products) ||| KRX업종→WICS 자동매핑 입력 ||| 섹터 결정 소스 ||| 161개 KRX업종 기반 전종목 섹터 매핑
밸류에이션_파트/peer/peer_group_finder_fullkrx_A.py ||| 종목 입력시 WICS섹터+시총유사도로 Peer 5개 산출(전종목판) ||| 유사기업 자동 탐색 엔진 ||| WICS/KRX맵·패널티·시총분위·OLS유사도 ||| 멀티플 비교용 Peer 후보 점수순 반환
밸류에이션_파트/wacc_template(self).xlsx ||| WACC 산출 템플릿 스프레드시트 (바이너리—미파싱) ||| WACC 수기 계산/검증 양식 ||| Rf·ERP·Beta·Kd·자본구조 입력 양식 ||| WACC 구성요소 수기 계산 보조
밸류에이션_파트/xbrl_data/DART_Taxonomy_20230925.xlsx ||| DART XBRL 택사노미(tag↔한글) 참조표 (바이너리—미파싱) ||| XBRL 계정 라벨 매핑 참조 ||| 태그→한글 매핑 소스 ||| 재무항목 라벨링 보조
밸류에이션_파트/xbrl_data/README.md ||| DART XBRL+택사노미로 매출/EBITDA/IBD/NOA/FCFF 추출 모듈 설명 ||| XBRL 재무추출 모듈 문서화 ||| 추출항목·CLI·검증케이스 안내 ||| 종목+연도로 핵심 재무지표 자동산출
밸류에이션_파트/xbrl_data/run_all_2024.py ||| 전종목리스트.csv 읽어 target_year 재무 일괄 추출·저장 ||| 연도별 전종목 일괄 수집 ||| CSV 순회·예외처리·딜레이 ||| 전종목 재무 JSON 일괄 생성
밸류에이션_파트/xbrl_data/xbrl_data.py ||| DART XBRL+택사노미로 손익/NWC/CAPEX/IBD/NOA/FCFF 범용 추출(v3) ||| XBRL 재무지표 추출 엔진 ||| context 폴백·IBD 이중방지·NOA 5분류 ||| 연결우선 핵심 재무지표 dict/JSON 산출
밸류에이션_파트/xbrl_data/전종목리스트.csv ||| 추출 대상 종목명 줄단위 목록 ||| run_all 일괄추출 입력 ||| 종목명 순회 입력 ||| 일괄 재무추출 대상 명단
밸류에이션_파트/유태상/git_share/01_설계서_v4.1.md ||| DCF·WACC·FCFF 평가 시스템 전체 수식·결정 설계서(v4.1) ||| 가치평가 알고리즘 명세 ||| WACC/DCF/불확실성/멀티플 수식 정의 ||| 임의값금지·매년세율갱신 등 확정 기준
밸류에이션_파트/유태상/git_share/02_데이터_명세서_v1.1.md ||| 외부 API·CSV·캐시·결과파일·환경변수 전체 명세 ||| 데이터 소스·산출물 명세 ||| KRX/ECOS/DART/RAG 소스·필드 정의 ||| 입출력 데이터 계약·흐름 다이어그램
밸류에이션_파트/유태상/git_share/03_서비스_플로우_v1.1.md ||| Phase 0~7 단계별 실행흐름(베타→재무→E→WACC→DCF→Equity→멀티플→불확실성) ||| 서비스 실행 플로우 문서 ||| Phase별 모듈·수식·산출물 정리 ||| 통합진입점·실행순서·갱신항목 제시
밸류에이션_파트/유태상/git_share/README.md ||| 한국상장사 DCF 평가 시스템 빠른시작·폴더·환경변수 가이드 ||| 프로젝트 최상위 README ||| 설치·실행·산출물·면책 안내 ||| 클론~Streamlit 전체 사용 경로 안내
밸류에이션_파트/유태상/git_share/XBRL/CLAUDE.md ||| LLM 코딩 행동지침(가정명시·단순화·외과적변경) ||| 코드작업 가이드라인 ||| LLM 협업 실수 감소 규칙 ||| 과설계 억제용 행동 규범
밸류에이션_파트/유태상/git_share/XBRL/xbrl_financials.py ||| DART XBRL 재무추출 모듈 초기버전 ||| XBRL 추출 모듈(구버전) ||| extract_company 파이프라인 함수화 ||| 종목+연도로 재무 dict/JSON(v4 이전)
밸류에이션_파트/유태상/git_share/XBRL/xbrl_financials_v4.py ||| 비표준 태그 대응 확장 XBRL 추출 모듈 v4(현재 사용) ||| XBRL 추출 모듈(운영버전) ||| IBD 확장·범용 태그판단·세율 제공 ||| valuation_engine가 import하는 재무·세율 엔진
밸류에이션_파트/유태상/git_share/XBRL/서비스화 단계에서 데이터 관리.txt ||| POC는 JSON, 서비스화는 SQLite→PostgreSQL 권장 메모 ||| 데이터 저장 전략 메모 ||| 테이블 스키마·raw_json 보관 제안 ||| 서비스 단계 영속화 설계 가이드
밸류에이션_파트/유태상/git_share/peer_beta/__init__.py ||| peer_beta 패키지 진입점(설계 요약·설정 export) ||| 피어 베타 패키지 초기화 ||| docstring·공개 심볼 노출 ||| Levered Beta 회귀 모듈 안내·설정 export
밸류에이션_파트/유태상/git_share/peer_beta/beta_calculator.py ||| 주간 로그수익률 OLS 회귀로 β·Blume조정·Winsorize ||| 베타 회귀 순수계산 ||| run_ols·blume·compute_beta ||| β_raw/β_adjusted/R²/이상치처리 산출
밸류에이션_파트/유태상/git_share/peer_beta/calendar_utils.py ||| 직전 N년 금요일·직전영업일 후보 생성 유틸 ||| 주간 종가 기준일 계산 ||| weekly_friday_dates·영업일 폴백 ||| 베타 회귀용 주간 날짜·휴장 대체
밸류에이션_파트/유태상/git_share/peer_beta/config.py ||| DEFAULT_PEERS·BETA_CONFIG·경로·env키 ||| 피어 베타 설정 중앙화 ||| 피어목록·회귀파라미터·임계 정의 ||| 대상변경·정책조정 단일 지점
밸류에이션_파트/유태상/git_share/peer_beta/krx_client.py ||| KRX OpenAPI 주식/지수 일별가→주간 종가 시계열·캐시 ||| KRX 주가·지수 수집 ||| 호출·코드변환·영업일 폴백·캐시 ||| 베타 회귀 입력 주간 종가/지수 제공
밸류에이션_파트/유태상/git_share/peer_beta/requirements.txt ||| peer_beta 의존성 명세 ||| 베타 모듈 환경 ||| 패키지 목록 ||| 베타 회귀 실행 라이브러리 정의
밸류에이션_파트/유태상/git_share/peer_beta/run_beta.py ||| 기준일 4사 베타 회귀 실행·결과/패널 저장 메인 ||| 피어 베타 산출 진입점 ||| KRX수집·compute_beta·저장 ||| peer_beta_<T>.json 생성(WACC가 호출)
밸류에이션_파트/유태상/git_share/poc_valuation_roadmap_v3.1.md ||| POC 완료현황·8개 결정·확장계획·실행매뉴얼 ||| 로드맵/완료 매트릭스 ||| Phase별 Done·미구현·실행순서 ||| 진척·잔여과제·확장 방향 제시
밸류에이션_파트/유태상/git_share/valuation_engine/__init__.py ||| valuation_engine 패키지 모듈 구성 docstring ||| 가치평가 패키지 초기화 ||| 모듈 역할 주석 ||| 통합 DCF 시스템 구성 개요
밸류에이션_파트/유태상/git_share/valuation_engine/compute_equity.py ||| 종가×(발행−자기주식)으로 시가총액 E 산출(주식수 RAG) ||| Phase2 자본구조 E 산출 ||| KRX종가·청크 RAG·gpt-4o-mini 주식수 ||| E_market_cap/유통주식수 산출
밸류에이션_파트/유태상/git_share/valuation_engine/config.py ||| TARGET/PEERS·ERP/CRP·SRP·Fade-out·경로·env키 상수 ||| 가치평가 통합 설정 ||| match_srp·세율구간·디렉토리 정의 ||| 대상교체·WACC/DCF 파라미터 단일 지점
밸류에이션_파트/유태상/git_share/valuation_engine/cp_loader.py ||| KOFIA CP 시가평가수익률 CSV(5사평균) 파싱 ||| CP 수익률 로더 ||| CSV 탐색·as_of·하드코드 폴백 ||| Kd CP폴백 산정용 CP 1년 yield 제공
밸류에이션_파트/유태상/git_share/valuation_engine/cp_to_bond_converter.py ||| CP 1년 yield→회사채5년 등가 yield 변환 ||| CP→회사채 수익률 변환 ||| 등급매핑·만기/신용 스프레드 분해 ||| 회사채 등급 부재 시 Kd 산정용 변환
밸류에이션_파트/유태상/git_share/valuation_engine/cp_yield_data.py ||| KOFIA CP 5사평균 참조 yield 하드코드(A1/A2+/A3+) ||| CP yield 폴백 데이터 ||| CSV 부재 시 상수 제공 ||| cp_loader 폴백·CP등급 검증
밸류에이션_파트/유태상/git_share/valuation_engine/dcf_engine.py ||| 3년 정상화+Fade-out 5년 FCFF·매년세율갱신·Gordon TV→EV ||| Phase4 DCF 엔진 ||| OPM/DA/CapEx/NWC율·성장률 fade·TV/PV·검증 ||| 타겟 EV·fcff_table·implied_roic 산출
밸류에이션_파트/유태상/git_share/valuation_engine/ecos_client.py ||| ECOS 국고채10년 SPOT 금리를 Rf로 조회 ||| Phase3 무위험수익률 수집 ||| 일별 호출·직전영업일 폴백 ||| WACC용 실시간 Rf 제공
밸류에이션_파트/유태상/git_share/valuation_engine/equity_value.py ||| EV−NetDebt+NOA−비지배지분→Equity·주당가·상승여력 ||| Phase5 주당가치 산출 ||| 현금 이중차감 방지·NOA 정제 ||| 타겟 적정주가·상승여력 산출
밸류에이션_파트/유태상/git_share/valuation_engine/fetch_credit_rating.py ||| 사업보고서 RAG+gpt-4o-mini로 신용등급 추출(임의값금지) ||| Phase3 Kd용 신용등급 추출 ||| 회사채>CP 우선·엄격매칭·변환연계 ||| WACC Kd 산정용 등급 정보 제공
밸류에이션_파트/유태상/git_share/valuation_engine/fetch_peers_financials.py ||| xbrl_financials_v4로 타겟+피어 4사×3년 재무 추출·캐시 ||| Phase1 피어 재무 수집 ||| extract_company 호출·통합인덱스 ||| WACC/DCF/멀티플 공통 재무 소스
밸류에이션_파트/유태상/git_share/valuation_engine/kd_loader.py ||| KOFIA 채권시가평가(회사채I 무보증 5년) 등급별 Kd 파싱 ||| 회사채 Kd 로더 ||| 파일탐색·as_of·등급 엄격매칭 ||| WACC Kd 산정용 회사채5년 yield
밸류에이션_파트/유태상/git_share/valuation_engine/multiples_engine.py ||| 피어3사 EV/EBITDA·EV/Sales·PER 중위값×타겟→역산가 ||| Phase6 멀티플 역산 ||| 중위값·백분위·역산 주당가치 ||| DCF 대비 참고 멀티플 적정가(PBR 미산정)
밸류에이션_파트/유태상/git_share/valuation_engine/requirements.txt ||| valuation_engine 의존성(pandas/statsmodels/streamlit/openai) ||| 패키지 의존성 명세 ||| 실행환경 설치 목록 ||| 가치평가·대시보드·RAG 실행 라이브러리
밸류에이션_파트/유태상/git_share/valuation_engine/run_valuation.py ||| Phase1~7 순차 실행 통합진입점 ||| 메인 오케스트레이터 ||| 각 엔진 호출·결과결합·JSON 저장 ||| Streamlit이 읽는 통합 평가결과 JSON
밸류에이션_파트/유태상/git_share/valuation_engine/streamlit_app.py ||| valuation JSON→적정가·시나리오·민감도 시각화 대시보드 ||| 결과 시각화 대시보드 ||| CSS/Hero·plotly·JSON 로드 ||| 평가 결과 일반투자자용 웹 표시
밸류에이션_파트/유태상/git_share/valuation_engine/uncertainty_engine.py ||| Bear/Base/Bull·WACC×g 3×3 민감도·토네이도 산출 ||| Phase7 불확실성 표현 ||| 단순화 DCF 재계산·변수 단독변동 ||| 적정가 범위·민감도·영향도 제공
밸류에이션_파트/유태상/git_share/valuation_engine/wacc_engine.py ||| 피어 Hamada Unlever→중위 βU·D/E Relever→Ke·Kd(RAG등급)·목표자본구조 WACC ||| Phase3 WACC 산출 ||| Unlever/Relever·Ke·Kd·가중 ||| 하드코드 제거된 동적 WACC 산출
밸류에이션_파트/유태상/readme.md ||| 빈 파일(내용 없음) ||| 유태상 작업폴더 안내 자리 ||| placeholder README ||| 정보 제공 없음
